fault_index,nid_dip,nid_strike,shear_strike,shear_dip,effective_normal,slip_rate,state_variable,state_normal,vxm,vym,vzm,vxs,vys,vzs,slips,slipd,slipn
1,17,35,2.13522920000000E+07,-6.79610859375000E+04,-2.69582800000000E+07,1.49306872421207E-10,2.75442656000000E+08,2.69582800000000E+07,7.46530545714386E-11,1.37280933548383E-26,-2.37609275787962E-13,-7.46530545714386E-11,-1.37280933548383E-26,2.37609275787962E-13,9.74181443452835E-02,-1.08095497125760E-04,-1.79104597124100E-19
1,17,36,2.13369240000000E+07,-9.51770000000000E+04,-2.69546400000000E+07,1.86897372578265E-10,2.63147392000000E+08,2.69546400000000E+07,9.34477564773495E-11,1.71915994851628E-26,-4.16839712703496E-13,-9.34477564773495E-11,-1.71915994851628E-26,4.16839712703496E-13,1.07873976230621E-01,-1.75985813257284E-04,-1.79104597124100E-19
1,17,37,2.13055340000000E+07,-1.41565890625000E+05,-2.69495740000000E+07,2.45118980668479E-10,2.45292544000000E+08,2.69495740000000E+07,1.22556784165617E-10,2.25631783374302E-26,-8.14335794976917E-13,-1.22556784165617E-10,-2.25631783374302E-26,8.14335794976917E-13,1.24512121081352E-01,-3.23155691148713E-04,-1.79104597124100E-19
1,17,38,1.73822500000000E+07,-1.34929750000000E+05,-2.69363600000000E+07,3.57459395416981E-10,2.15137280000000E+08,2.69363600000000E+07,1.78724313126821E-10,3.29160748424981E-26,-1.38734781041788E-12,-1.78724313126821E-10,-3.29160748424981E-26,1.38734781041788E-12,1.57349616289139E-01,-4.97894012369215E-04,-1.79104597124100E-19
1,17,39,1.37020320000000E+07,-8.90574296875000E+04,-2.68991980000000E+07,4.58823062876590E-10,1.94112048000000E+08,2.68991980000000E+07,2.29406688090350E-10,4.22326269037472E-26,-1.49104686930635E-12,-2.29406688090350E-10,-4.22326269037472E-26,1.49104686930635E-12,1.82786494493484E-01,-4.71438135718927E-04,-1.79104597124100E-19
1,17,40,1.37248730000000E+07,-8.65658671875000E+04,-2.67814100000000E+07,5.15753162400046E-10,1.83919616000000E+08,2.67814100000000E+07,2.57871446418534E-10,4.74698066607754E-26,-1.62645331230893E-12,-2.57871446418534E-10,-4.74698066607754E-26,1.62645331230893E-12,1.96209207177162E-01,-4.74213069537655E-04,-1.79104597124100E-19
1,17,41,1.35732400000000E+07,-1.43165750000000E+05,-2.64447140000000E+07,5.30588462055448E-10,1.81564336000000E+08,2.64447140000000E+07,2.65279465061496E-10,4.89023811461447E-26,-2.79807427228107E-12,-2.65279465061496E-10,-4.89023811461447E-26,2.79807427228107E-12,1.99430644512177E-01,-7.40320771001279E-04,-1.79104597124100E-19
1,18,1,1.66631690000000E+07,4.29593125000000E+05,-2.68722180000000E+07,6.42308359277699E-11,3.29466816000000E+08,2.68722180000000E+07,3.21047494145077E-11,5.84686523654710E-27,8.27692461010526E-13,-3.21047494145077E-11,-5.84686523654710E-27,-8.27692461010526E-13,5.02379089593887E-02,4.10379434470087E-04,-1.79104597124100E-19
1,18,2,1.69267320000000E+07,1.21441789062500E+05,-2.69240860000000E+07,1.10143623388570E-10,2.93695200000000E+08,2.69240860000000E+07,5.50703926904816E-11,1.00920739756753E-26,3.95105633323525E-13,-5.50703926904816E-11,-1.00920739756753E-26,-3.95105633323525E-13,8.17187428474426E-02,1.23435718705878E-04,-1.79104597124100E-19
1,18,3,1.70126120000000E+07,5.39693750000000E+04,-2.69116960000000E+07,1.38922789938434E-10,2.78048896000000E+08,2.69116960000000E+07,6.94610480245217E-11,1.27462943285326E-26,2.20352368621689E-13,-6.94610480245217E-11,-1.27462943285326E-26,-2.20352368621689E-13,9.59790647029877E-02,1.71626379597001E-05,-1.79104597124100E-19
1,18,4,1.70584300000000E+07,3.20253027343750E+04,-2.69008180000000E+07,1.59023322288121E-10,2.68760320000000E+08,2.69008180000000E+07,7.95115154272885E-11,1.45968880564712E-26,1.49274025757450E-13,-7.95115154272885E-11,-1.45968880564712E-26,-1.49274025757450E-13,1.04683406651020E-01,-1.10294022306334E-05,-1.79104597124100E-19
1,18,5,1.70879820000000E+07,2.24578417968750E+04,-2.68950760000000E+07,1.73593403540728E-10,2.62587504000000E+08,2.68950760000000E+07,8.67966254425312E-11,1.59372967791658E-26,1.14072258041407E-13,-8.67966254425312E-11,-1.59372967791658E-26,-1.14072258041407E-13,1.10616788268089E-01,-1.62522646860452E-05,-1.79104597124100E-19
1,18,6,1.71120480000000E+07,1.71762031250000E+04,-2.68982100000000E+07,1.84211965126302E-10,2.58364496000000E+08,2.68982100000000E+07,9.21059409297875E-11,1.69139250687569E-26,9.24512541717638E-14,-9.21059409297875E-11,-1.69139250687569E-26,-9.24512541717638E-14,1.14739984273911E-01,-1.36284797918051E-05,-1.79104597124100E-19
1,18,7,1.71356380000000E+07,1.30273769531250E+04,-2.69112280000000E+07,1.92007493238222E-10,2.55433776000000E+08,2.69112280000000E+07,9.60037188635354E-11,1.76311275133511E-26,7.29868707247290E-14,-9.60037188635354E-11,-1.76311275133511E-26,-7.29868707247290E-14,1.17614611983299E-01,-1.10324635897996E-05,-1.79104597124100E-19
1,18,8,1.71592680000000E+07,9.06772460937500E+03,-2.69307620000000E+07,1.97928909373424E-10,2.53304976000000E+08,2.69307620000000E+07,9.89644408089241E-11,1.81762704582017E-26,5.22972371788319E-14,-9.89644408089241E-11,-1.81762704582017E-26,-5.22972371788319E-14,1.19704321026802E-01,-1.13657733891159E-05,-1.79104597124100E-19
1,18,9,1.71809020000000E+07,5.43240039062500E+03,-2.69511300000000E+07,2.02675473626179E-10,2.51635984000000E+08,2.69511300000000E+07,1.01337736813090E-10,1.86134781259930E-26,3.20418096623563E-14,-1.01337736813090E-10,-1.86134781259930E-26,-3.20418096623563E-14,1.21352426707745E-01,-1.39654102895292E-05,-1.79104597124100E-19
1,18,10,1.71986300000000E+07,2.49110620117188E+03,-2.69679600000000E+07,2.06665726198985E-10,2.50232256000000E+08,2.69679600000000E+07,1.03332863099492E-10,1.89810225965798E-26,1.49670721779835E-14,-1.03332863099492E-10,-1.89810225965798E-26,-1.49670721779835E-14,1.22757822275162E-01,-1.68934329849435E-05,-1.79104597124100E-19
1,18,11,1.72119720000000E+07,3.80321289062500E+02,-2.69798140000000E+07,2.10080772222732E-10,2.49023088000000E+08,2.69798140000000E+07,1.05040386111366E-10,1.92954637859961E-26,2.32100643602305E-15,-1.05040386111366E-10,-1.92954637859961E-26,-2.32100643602305E-15,1.23984813690186E-01,-1.88681769941468E-05,-1.79104597124100E-19
1,18,12,1.72216600000000E+07,-9.81477050781250E+02,-2.69874720000000E+07,2.13000117543771E-10,2.47986784000000E+08,2.69874720000000E+07,1.06500058771886E-10,1.95641156057985E-26,-6.06952935651504E-15,-1.06500058771886E-10,-1.95641156057985E-26,6.06952935651504E-15,1.25046223402023E-01,-1.95398588402895E-05,-1.79104597124100E-19
1,18,13,1.72287140000000E+07,-1.78599182128906E+03,-2.69922620000000E+07,2.15478468401642E-10,2.47111056000000E+08,2.69922620000000E+07,1.07739234200821E-10,1.97920594295525E-26,-1.11686444055799E-14,-1.07739234200821E-10,-1.97920594295525E-26,1.11686444055799E-14,1.25947013497353E-01,-1.91904946404975E-05,-1.79104597124100E-19
1,18,14,1.72339880000000E+07,-2.20878247070312E+03,-2.69952800000000E+07,2.17579287919989E-10,2.46375840000000E+08,2.69952800000000E+07,1.08789643959994E-10,1.99851870621438E-26,-1.39429525935456E-14,-1.08789643959994E-10,-1.99851870621438E-26,1.39429525935456E-14,1.26704007387161E-01,-1.82061939995037E-05,-1.79104597124100E-19
1,18,15,1.72380400000000E+07,-2.39082690429688E+03,-2.69971880000000E+07,2.19370577259070E-10,2.45757168000000E+08,2.69971880000000E+07,1.09685281690641E-10,2.01497909018867E-26,-1.52127811893889E-14,-1.09685281690641E-10,-2.01497909018867E-26,1.52127811893889E-14,1.27340242266655E-01,-1.69257746165385E-05,-1.79104597124100E-19
1,18,16,1.72412420000000E+07,-2.43317089843750E+03,-2.69983720000000E+07,2.20918394688852E-10,2.45231168000000E+08,2.69983720000000E+07,1.10459190405532E-10,2.02919799985649E-26,-1.55885588861088E-14,-1.10459190405532E-10,-2.02919799985649E-26,1.55885588861088E-14,1.27879604697227E-01,-1.55863381223753E-05,-1.79104597124100E-19
1,18,17,1.72438420000000E+07,-2.40532641601562E+03,-2.69990640000000E+07,2.22283288997538E-10,2.44776320000000E+08,2.69990640000000E+07,1.11141644498769E-10,2.04173380082731E-26,-1.55030373575563E-14,-1.11141644498769E-10,-2.04173380082731E-26,1.55030373575563E-14,1.28343954682350E-01,-1.43390852826997E-05,-1.79104597124100E-19
1,18,18,1.72460240000000E+07,-2.35485034179688E+03,-2.69993960000000E+07,2.23519480702095E-10,2.44373936000000E+08,2.69993960000000E+07,1.11759740351047E-10,2.05308646451469E-26,-1.52601828471832E-14,-1.11759740351047E-10,-2.05308646451469E-26,1.52601828471832E-14,1.28752306103706E-01,-1.32767954710289E-05,-1.79104597124100E-19
1,18,19,1.72479160000000E+07,-2.31564746093750E+03,-2.69994480000000E+07,2.24675791860030E-10,2.44007872000000E+08,2.69994480000000E+07,1.12337895930015E-10,2.06370604222804E-26,-1.50821111106819E-14,-1.12337895930015E-10,-2.06370604222804E-26,1.50821111106819E-14,1.29120916128159E-01,-1.24588141261484E-05,-1.79104597124100E-19
1,18,20,1.72496240000000E+07,-2.31453784179688E+03,-2.69992640000000E+07,2.25797533448535E-10,2.43664000000000E+08,2.69992640000000E+07,1.12898766724268E-10,2.07400945928172E-26,-1.51486472427546E-14,-1.12898766724268E-10,-2.07400945928172E-26,1.51486472427546E-14,1.29463970661163E-01,-1.19303867904819E-05,-1.79104597124100E-19
1,18,21,1.72512380000000E+07,-2.37648339843750E+03,-2.69988680000000E+07,2.26928878466204E-10,2.43329280000000E+08,2.69988680000000E+07,1.13464432294208E-10,2.08440362615438E-26,-1.56305496974360E-14,-1.13464432294208E-10,-2.08440362615438E-26,1.56305496974360E-14,1.29794269800186E-01,-1.17373992907233E-05,-1.79104597124100E-19
1,18,22,1.72528380000000E+07,-2.52906030273438E+03,-2.69982640000000E+07,2.28115387690409E-10,2.42991088000000E+08,2.69982640000000E+07,1.14057693845204E-10,2.09530824149950E-26,-1.67194986425579E-14,-1.14057693845204E-10,-2.09530824149950E-26,1.67194986425579E-14,1.30124107003212E-01,-1.19384076242568E-05,-1.79104597124100E-19
1,18,23,1.72545000000000E+07,-2.80677905273438E+03,-2.69974420000000E+07,2.29407104423984E-10,2.42636368000000E+08,2.69974420000000E+07,1.14703552211992E-10,2.10718429590857E-26,-1.86587568583741E-14,-1.14703552211992E-10,-2.10718429590857E-26,1.86587568583741E-14,1.30465954542160E-01,-1.26159393403213E-05,-1.79104597124100E-19
1,18,24,1.72563120000000E+07,-3.25583764648438E+03,-2.69963820000000E+07,2.30861857408726E-10,2.42250720000000E+08,2.69963820000000E+07,1.15430928704363E-10,2.12056519493899E-26,-2.17789517973840E-14,-1.15430928704363E-10,-2.12056519493899E-26,2.17789517973840E-14,1.30833417177200E-01,-1.38888972287532E-05,-1.79104597124100E-19
1,18,25,1.72583640000000E+07,-3.93988427734375E+03,-2.69950540000000E+07,2.32549535184035E-10,2.41817536000000E+08,2.69950540000000E+07,1.16274760653123E-10,2.13609527771294E-26,-2.65441795876519E-14,-1.16274760653123E-10,-2.13609527771294E-26,2.65441795876519E-14,1.31242051720619E-01,-1.59278988576261E-05,-1.79104597124100E-19
1,18,26,1.72607740000000E+07,-4.94738574218750E+03,-2.69934140000000E+07,2.34557345768494E-10,2.41316688000000E+08,2.69934140000000E+07,1.17278672884247E-10,2.15458004517038E-26,-3.36151089873771E-14,-1.17278672884247E-10,-2.15458004517038E-26,3.36151089873771E-14,1.31710603833199E-01,-1.89756592590129E-05,-1.79104597124100E-19
1,18,27,1.72636840000000E+07,-6.40121875000000E+03,-2.69914120000000E+07,2.36997033109532E-10,2.40723232000000E+08,2.69914120000000E+07,1.18498502676978E-10,2.17705133353831E-26,-4.39381807305038E-14,-1.18498502676978E-10,-2.17705133353831E-26,4.39381807305038E-14,1.32262393832207E-01,-2.33750288316514E-05,-1.79104597124100E-19
1,18,28,1.72672800000000E+07,-8.47107617187500E+03,-2.69889960000000E+07,2.40014536023736E-10,2.40005344000000E+08,2.69889960000000E+07,1.20007254134080E-10,2.20485806414976E-26,-5.88738178217488E-14,-1.20007254134080E-10,-2.20485806414976E-26,5.88738178217488E-14,1.32927194237709E-01,-2.96082871500403E-05,-1.79104597124100E-19
1,18,29,1.72718100000000E+07,-1.13890595703125E+04,-2.69861140000000E+07,2.43803949251387E-10,2.39121760000000E+08,2.69861140000000E+07,1.21901946870118E-10,2.23979458741534E-26,-8.03823424922606E-14,-1.21901946870118E-10,-2.23979458741534E-26,8.03823424922606E-14,1.33743971586227E-01,-3.83529732062016E-05,-1.79104597124100E-19
1,18,30,1.72776080000000E+07,-1.54681132812500E+04,-2.69827440000000E+07,2.48627229915144E-10,2.38017920000000E+08,2.69827440000000E+07,1.24313559446421E-10,2.28428464765146E-26,-1.11294125499685E-13,-1.24313559446421E-10,-2.28428464765146E-26,1.11294125499685E-13,1.34764879941940E-01,-5.05623647768516E-05,-1.79104597124100E-19
1,18,31,1.72851300000000E+07,-2.11211074218750E+04,-2.69789080000000E+07,2.54843174340991E-10,2.36620416000000E+08,2.69789080000000E+07,1.27421503903768E-10,2.34164823993344E-26,-1.55699319539723E-13,-1.27421503903768E-10,-2.34164823993344E-26,1.55699319539723E-13,1.36061474680901E-01,-6.75836854497902E-05,-1.79104597124100E-19
1,18,32,1.72949840000000E+07,-2.88757402343750E+04,-2.69747260000000E+07,2.62949273466262E-10,2.34828528000000E+08,2.69747260000000E+07,1.31474442444102E-10,2.41649049386991E-26,-2.19509997743776E-13,-1.31474442444102E-10,-2.41649049386991E-26,2.19509997743776E-13,1.37734606862068E-01,-9.13386320462450E-05,-1.79104597124100E-19
1,18,33,1.73079500000000E+07,-3.93811367187500E+04,-2.69704380000000E+07,2.73642525305817E-10,2.32501520000000E+08,2.69704380000000E+07,1.36820901830426E-10,2.51526543181610E-26,-3.11311415014670E-13,-1.36820901830426E-10,-2.51526543181610E-26,3.11311415014670E-13,1.39930918812752E-01,-1.24618687550537E-04,-1.79104597124100E-19
1,18,34,1.73249380000000E+07,-5.34346093750000E+04,-2.69664160000000E+07,2.87914664331979E-10,2.29438576000000E+08,2.69664160000000E+07,1.43956652154387E-10,2.64715958553235E-26,-4.43999708960724E-13,-1.43956652154387E-10,-2.64715958553235E-26,4.43999708960724E-13,1.42870977520943E-01,-1.71673178556375E-04,-1.79104597124100E-19
1,18,35,1.73468000000000E+07,-7.21244296875000E+04,-2.69630140000000E+07,3.07194880644346E-10,2.25351024000000E+08,2.69630140000000E+07,1.53596121932331E-10,2.82542520192879E-26,-6.38621046235993E-13,-1.53596121932331E-10,-2.82542520192879E-26,6.38621046235993E-13,1.46894901990891E-01,-2.39502551266924E-04,-1.79104597124100E-19
1,18,36,1.73739220000000E+07,-9.77383359375000E+04,-2.69600580000000E+07,3.33685384878990E-10,2.19800112000000E+08,2.69600580000000E+07,1.66840055659812E-10,3.07054924523304E-26,-9.38571594576165E-13,-1.66840055659812E-10,-3.07054924523304E-26,9.38571594576165E-13,1.52566656470299E-01,-3.42769722919911E-04,-1.79104597124100E-19
1,18,37,1.74045960000000E+07,-1.42907328125000E+05,-2.69555380000000E+07,3.70311198372164E-10,2.12270288000000E+08,2.69555380000000E+07,1.85149354181569E-10,3.41044722257981E-26,-1.52024204856660E-12,-1.85149354181569E-10,-3.41044722257981E-26,1.52024204856660E-12,1.60666391253471E-01,-5.43104135431349E-04,-1.79104597124100E-19
1,18,38,1.74303560000000E+07,-1.59663109375000E+05,-2.69425440000000E+07,4.14533601889033E-10,2.03778224000000E+08,2.69425440000000E+07,2.07258099571561E-10,3.81889443925118E-26,-1.89849676777987E-12,-2.07258099571561E-10,-3.81889443925118E-26,1.89849676777987E-12,1.70160025358200E-01,-6.35844189673662E-04,-1.79104597124100E-19
1,18,39,1.37691840000000E+07,-1.16346046875000E+05,-2.69048860000000E+07,4.98549923566571E-10,1.88143248000000E+08,2.69048860000000E+07,2.49266052243513E-10,4.59184007570935E-26,-2.10623359031548E-12,-2.49266052243513E-10,-4.59184007570935E-26,2.10623359031548E-12,1.89873635768890E-01,-6.39515870716423E-04,-1.79104597124100E-19
1,18,40,1.37697040000000E+07,-9.70806406250000E+04,-2.67849160000000E+07,5.45228862058877E-10,1.80139408000000E+08,2.67849160000000E+07,2.72607658668989E-10,5.01948989244702E-26,-1.92196757640983E-12,-2.72607658668989E-10,-5.01948989244702E-26,1.92196757640983E-12,2.00816392898560E-01,-5.50913508050144E-04,-1.79104597124100E-19
1,18,41,1.36093100000000E+07,-1.51889203125000E+05,-2.64436160000000E+07,5.56569235143911E-10,1.78367936000000E+08,2.64436160000000E+07,2.78267270337196E-10,5.13070356449484E-26,-3.10565310447652E-12,-2.78267270337196E-10,-5.13070356449484E-26,3.10565310447652E-12,2.03347563743591E-01,-8.13801656477153E-04,-1.79104597124100E-19
1,19,1,1.25795990000000E+07,1.67266875000000E+05,-2.68654280000000E+07,1.18533585724556E-10,3.00405120000000E+08,2.68654280000000E+07,5.92615539973806E-11,1.08379211615184E-26,7.87981821719769E-13,-5.92615539973806E-11,-1.08379211615184E-26,-7.87981821719769E-13,7.29070082306862E-02,2.37566520809196E-04,-1.79104597124100E-19
1,19,2,1.30908710000000E+07,4.48305312500000E+04,-2.69190140000000E+07,2.10270495459852E-10,2.55088592000000E+08,2.69190140000000E+07,1.05134630168369E-10,1.92908723690087E-26,3.60040285345836E-13,-1.05134630168369E-10,-1.92908723690087E-26,-3.60040285345836E-13,1.15993395447731E-01,2.73488985840231E-05,-1.79104597124100E-19
1,19,3,1.32499160000000E+07,1.95234628906250E+04,-2.69044060000000E+07,2.58185195445293E-10,2.38267728000000E+08,2.69044060000000E+07,1.29092458944768E-10,2.37022534252265E-26,1.90214936358381E-13,-1.29092458944768E-10,-2.37022534252265E-26,-1.90214936358381E-13,1.33302152156830E-01,-4.71560742880683E-05,-1.79104597124100E-19
1,19,4,1.33320330000000E+07,9.39979003906250E+03,-2.68910740000000E+07,2.88485402233363E-10,2.29322112000000E+08,2.68910740000000E+07,1.44242659483318E-10,2.64907195692993E-26,1.01698719432754E-13,-1.44242659483318E-10,-2.64907195692993E-26,-1.01698719432754E-13,1.42830476164818E-01,-7.24689234630205E-05,-1.79104597124100E-19
1,19,5,1.33832170000000E+07,5.04562451171875E+03,-2.68834480000000E+07,3.09236664053358E-10,2.23745104000000E+08,2.68834480000000E+07,1.54618318148891E-10,2.83993562035299E-26,5.82928616401496E-14,-1.54618318148891E-10,-2.83993562035299E-26,-5.82928616401496E-14,1.48930519819260E-01,-7.46790246921591E-05,-1.79104597124100E-19
1,19,6,1.34208740000000E+07,2.80139526367188E+03,-2.68861560000000E+07,3.23836568671965E-10,2.20067456000000E+08,2.68861560000000E+07,1.61918270458195E-10,2.97418341453568E-26,3.37978817567357E-14,-1.61918270458195E-10,-2.97418341453568E-26,-3.37978817567357E-14,1.53017863631248E-01,-6.81901874486357E-05,-1.79104597124100E-19
1,19,7,1.34531950000000E+07,1.19924206542969E+03,-2.69005960000000E+07,3.34340055641036E-10,2.17561488000000E+08,2.69005960000000E+07,1.67170027820518E-10,3.07077234495780E-26,1.49018370885177E-14,-1.67170027820518E-10,-3.07077234495780E-26,-1.49018370885177E-14,1.55817642807961E-01,-6.02935106144287E-05,-1.79104597124100E-19
1,19,8,1.34826900000000E+07,-2.15703781127930E+02,-2.69228780000000E+07,3.42237072015195E-10,2.15746256000000E+08,2.69228780000000E+07,1.71118536007597E-10,3.14341318393064E-26,-2.73765220189855E-15,-1.71118536007597E-10,-3.14341318393064E-26,2.73765220189855E-15,1.57853946089745E-01,-5.40108630957548E-05,-1.79104597124100E-19
1,19,9,1.35086210000000E+07,-1.44854321289062E+03,-2.69462680000000E+07,3.48523848670013E-10,2.14317968000000E+08,2.69462680000000E+07,1.74261924335006E-10,3.20125394461564E-26,-1.86862837350940E-14,-1.74261924335006E-10,-3.20125394461564E-26,1.86862837350940E-14,1.59473881125450E-01,-4.96556276630145E-05,-1.79104597124100E-19
1,19,10,1.35298100000000E+07,-2.39313574218750E+03,-2.69655440000000E+07,3.53766071992112E-10,2.13115792000000E+08,2.69655440000000E+07,1.76883035996056E-10,3.24948015486947E-26,-3.12868491964685E-14,-1.76883035996056E-10,-3.24948015486947E-26,3.12868491964685E-14,1.60862326622009E-01,-4.63644282717723E-05,-1.79104597124100E-19
1,19,11,1.35460540000000E+07,-3.00191967773438E+03,-2.69789640000000E+07,3.58197194127996E-10,2.12089344000000E+08,2.69789640000000E+07,1.79098597063998E-10,3.29023098359995E-26,-3.96897582345419E-14,-1.79098597063998E-10,-3.29023098359995E-26,3.96897582345419E-14,1.62065669894218E-01,-4.32582564826589E-05,-1.79104597124100E-19
1,19,12,1.35581950000000E+07,-3.31242480468750E+03,-2.69874800000000E+07,3.61926932868073E-10,2.11223216000000E+08,2.69874800000000E+07,1.80963466434036E-10,3.32451561809796E-26,-4.42114809931331E-14,-1.80963466434036E-10,-3.32451561809796E-26,4.42114809931331E-14,1.63090348243713E-01,-3.99899145122617E-05,-1.79104597124100E-19
1,19,13,1.35672990000000E+07,-3.40084106445312E+03,-2.69926940000000E+07,3.65037555738468E-10,2.10505504000000E+08,2.69926940000000E+07,1.82518763991446E-10,3.35309549402629E-26,-4.57509837035585E-14,-1.82518763991446E-10,-3.35309549402629E-26,4.57509837035585E-14,1.63942158222198E-01,-3.65886626241263E-05,-1.79104597124100E-19
1,19,14,1.35742780000000E+07,-3.33917285156250E+03,-2.69959140000000E+07,3.67626179498259E-10,2.09914880000000E+08,2.69959140000000E+07,1.83813089749130E-10,3.37686855696223E-26,-4.52166719322987E-14,-1.83813089749130E-10,-3.37686855696223E-26,4.52166719322987E-14,1.64643138647079E-01,-3.31900337187108E-05,-1.79104597124100E-19
1,19,15,1.35797520000000E+07,-3.19154541015625E+03,-2.69979140000000E+07,3.69792640952937E-10,2.09427264000000E+08,2.69979140000000E+07,1.84896306598681E-10,3.39675617179115E-26,-4.34547688631104E-14,-1.84896306598681E-10,-3.39675617179115E-26,4.34547688631104E-14,1.65220871567726E-01,-2.99655494018225E-05,-1.79104597124100E-19
1,19,16,1.35841520000000E+07,-3.00714892578125E+03,-2.69991380000000E+07,3.71629976791965E-10,2.09019840000000E+08,2.69991380000000E+07,1.85814988395983E-10,3.41361776549146E-26,-4.11342102957582E-14,-1.85814988395983E-10,-3.41361776549146E-26,4.11342102957582E-14,1.65702223777771E-01,-2.70524542429484E-05,-1.79104597124100E-19
1,19,17,1.35877810000000E+07,-2.82089990234375E+03,-2.69998440000000E+07,3.73220010452258E-10,2.08673008000000E+08,2.69998440000000E+07,1.86609991348341E-10,3.42820707000618E-26,-3.87412880096562E-14,-1.86609991348341E-10,-3.42820707000618E-26,3.87412880096562E-14,1.66110426187515E-01,-2.45407682086807E-05,-1.79104597124100E-19
1,19,18,1.35908650000000E+07,-2.65697827148438E+03,-2.70001800000000E+07,3.74632824762244E-10,2.08370512000000E+08,2.70001800000000E+07,1.87316398503334E-10,3.44117058149905E-26,-3.66198635000717E-14,-1.87316398503334E-10,-3.44117058149905E-26,3.66198635000717E-14,1.66464671492577E-01,-2.24835039261961E-05,-1.79104597124100E-19
1,19,19,1.35935760000000E+07,-2.53310864257812E+03,-2.70002360000000E+07,3.75928704832162E-10,2.08098976000000E+08,2.70002360000000E+07,1.87964338538293E-10,3.45306358409163E-26,-3.50264047909062E-14,-1.87964338538293E-10,-3.45306358409163E-26,3.50264047909062E-14,1.66780665516853E-01,-2.09145055123372E-05,-1.79104597124100E-19
1,19,20,1.35960520000000E+07,-2.46450878906250E+03,-2.70000600000000E+07,3.77160802589316E-10,2.07847136000000E+08,2.70000600000000E+07,1.88580387416870E-10,3.46437480176661E-26,-3.41833088527907E-14,-1.88580387416870E-10,-3.46437480176661E-26,3.41833088527907E-14,1.67071491479874E-01,-1.98660000023665E-05,-1.79104597124100E-19
1,19,21,1.35984100000000E+07,-2.46732836914062E+03,-2.69996800000000E+07,3.78378134380242E-10,2.07605136000000E+08,2.69996800000000E+07,1.89189067190121E-10,3.47555690509812E-26,-3.43269182068000E-14,-1.89189067190121E-10,-3.47555690509812E-26,3.43269182068000E-14,1.67348429560661E-01,-1.93839496205328E-05,-1.79104597124100E-19
1,19,22,1.36007570000000E+07,-2.56180126953125E+03,-2.69991060000000E+07,3.79628634084028E-10,2.07363872000000E+08,2.69991060000000E+07,1.89814317042014E-10,3.48705116315501E-26,-3.57529049497662E-14,-1.89814317042014E-10,-3.48705116315501E-26,3.57529049497662E-14,1.67621791362762E-01,-1.95419452211354E-05,-1.79104597124100E-19
1,19,23,1.36031960000000E+07,-2.77548437500000E+03,-2.69983340000000E+07,3.80962011936603E-10,2.07114336000000E+08,2.69983340000000E+07,1.90481005968302E-10,3.49931733393362E-26,-3.88641789377756E-14,-1.90481005968302E-10,-3.49931733393362E-26,3.88641789377756E-14,1.67901575565338E-01,-2.04553634830518E-05,-1.79104597124100E-19
1,19,24,1.36058330000000E+07,-3.14697070312500E+03,-2.69973440000000E+07,3.82432890910778E-10,2.06847104000000E+08,2.69973440000000E+07,1.91216431577601E-10,3.51285985700497E-26,-4.42275407378130E-14,-1.91216431577601E-10,-3.51285985700497E-26,4.42275407378130E-14,1.68198153376579E-01,-2.22976614168147E-05,-1.79104597124100E-19
1,19,25,1.36087880000000E+07,-3.73047387695312E+03,-2.69961140000000E+07,3.84103970851868E-10,2.06551792000000E+08,2.69961140000000E+07,1.92051985425934E-10,3.52825990098908E-26,-5.26457539671774E-14,-1.92051985425934E-10,-3.52825990098908E-26,5.26457539671774E-14,1.68522864580154E-01,-2.53207508649211E-05,-1.79104597124100E-19
1,19,26,1.36121980000000E+07,-4.60161865234375E+03,-2.69946080000000E+07,3.86049803235977E-10,2.06216416000000E+08,2.69946080000000E+07,1.93024887740201E-10,3.54620925992198E-26,-6.52522808464347E-14,-1.93024887740201E-10,-3.54620925992198E-26,6.52522808464347E-14,1.68888732790947E-01,-2.98813247354701E-05,-1.79104597124100E-19
1,19,27,1.36162270000000E+07,-5.86465869140625E+03,-2.69927860000000E+07,3.88360982261915E-10,2.05826752000000E+08,2.69927860000000E+07,1.94180477253170E-10,3.56754948815216E-26,-8.36356740699200E-14,-1.94180477253170E-10,-3.56754948815216E-26,8.36356740699200E-14,1.69311150908470E-01,-3.64747793355491E-05,-1.79104597124100E-19
1,19,28,1.36210770000000E+07,-7.66102734375000E+03,-2.69906060000000E+07,3.91149668210744E-10,2.05365648000000E+08,2.69906060000000E+07,1.95574806349796E-10,3.59332459378388E-26,-1.09998930808170E-13,-1.95574806349796E-10,-3.59332459378388E-26,1.09998930808170E-13,1.69808745384216E-01,-4.57777096016798E-05,-1.79104597124100E-19
1,19,29,1.36270060000000E+07,-1.01784892578125E+04,-2.69880340000000E+07,3.94556387561806E-10,2.04812032000000E+08,2.69880340000000E+07,1.97278138269752E-10,3.62484297658417E-26,-1.47353971472614E-13,-1.97278138269752E-10,-3.62484297658417E-26,1.47353971472614E-13,1.70404538512230E-01,-5.86983514949679E-05,-1.79104597124100E-19
1,19,30,1.36343390000000E+07,-1.36589541015625E+04,-2.69850580000000E+07,3.98759553155159E-10,2.04139584000000E+08,2.69850580000000E+07,1.99379679433065E-10,3.66376833187617E-26,-1.99739638891139E-13,-1.99379679433065E-10,-3.66376833187617E-26,1.99739638891139E-13,1.71127557754517E-01,-7.64312353567220E-05,-1.79104597124100E-19
