t,slip_2,slip_3,slip_rate_2,slip_rate_3,shear_stress_2,shear_stress_3,pore_pressure,darcy_vel_2,darcy_vel_3,state
40500,4.175652e-08,-3.4010549999999997e-30,-11.95749,-30,14.600070000000001,1.1754989999999999e-21,0.068547650000000002,-1.6490020000000001e-07,0,11.60406
41000,4.2308680000000002e-08,-3.4203740000000001e-30,-11.95631,-30,14.600070000000001,-7.2674650000000003e-21,0.070402930000000002,-1.679188e-07,0,11.60406
41500,4.2862350000000003e-08,-3.6952620000000002e-30,-11.955120000000001,-30,14.60008,-4.6935719999999997e-22,0.072282559999999996,-1.7094919999999999e-07,0,11.60406
42000,4.3417550000000001e-08,-3.862381e-30,-11.95392,-30,14.60009,-1.350562e-21,0.074186429999999998,-1.7399100000000001e-07,0,11.60406
42500,4.397431e-08,-3.8764699999999998e-30,-11.95269,-30,14.60009,-6.2154950000000004e-22,0.076114440000000005,-1.770438e-07,0,11.60406
43000,4.4532639999999997e-08,-4.0578869999999997e-30,-11.951460000000001,-30,14.600099999999999,-1.637869e-20,0.078066469999999999,-1.8010740000000001e-07,0,11.60406
43500,4.5092579999999997e-08,-4.4244420000000003e-30,-11.950200000000001,-30,14.600110000000001,-9.1491840000000002e-21,0.0800424,-1.831814e-07,0,11.60406
44000,4.5654159999999998e-08,-4.8646849999999997e-30,-11.948930000000001,-30,14.60012,-3.018928e-21,0.082042119999999996,-1.862654e-07,0,11.60406
44500,4.6217390000000001e-08,-4.9960170000000003e-30,-11.94764,-30,14.60013,-1.001083e-20,0.084065500000000001,-1.893593e-07,0,11.60406
45000,4.6782299999999998e-08,-5.2688540000000003e-30,-11.946339999999999,-30,14.60014,-4.046668e-21,0.086112430000000004,-1.9246269999999999e-07,0,11.60406
45500,4.7348919999999997e-08,-5.5116670000000002e-30,-11.94502,-30,14.600149999999999,-1.4575369999999999e-20,0.088182769999999994,-1.9557519999999999e-07,0,11.60406
46000,4.7917269999999998e-08,-6.2232829999999999e-30,-11.943680000000001,-30,14.600160000000001,-1.420696e-20,0.090276410000000001,-1.986966e-07,0,11.60406
46500,4.8487390000000001e-08,-7.3062769999999997e-30,-11.94233,-30,14.60018,-2.1705000000000001e-20,0.092393219999999998,-2.018266e-07,0,11.60406
47000,4.9059290000000003e-08,-7.8464919999999996e-30,-11.94096,-30,14.60019,-2.5365939999999999e-20,0.094533069999999997,-2.049648e-07,0,11.60406
47500,4.9633010000000002e-08,-8.5580470000000001e-30,-11.939579999999999,-30,14.600210000000001,-6.7221629999999997e-21,0.096695829999999997,-2.081111e-07,0,11.60406
48000,5.0208569999999998e-08,-9.2516580000000004e-30,-11.938179999999999,-30,14.60022,-1.744894e-21,0.098881369999999996,-2.112651e-07,0,11.60406
48500,5.0786000000000002e-08,-9.4851859999999995e-30,-11.93676,-30,14.600239999999999,-1.799547e-20,0.1010895,-2.144265e-07,0,11.604050000000001
49000,5.1365330000000003e-08,-1.031621e-29,-11.93533,-30,14.60026,-3.5750040000000002e-20,0.1033202,-2.175951e-07,0,11.604050000000001
49500,5.1946589999999997e-08,-1.117496e-29,-11.93388,-30,14.60028,-2.8144050000000002e-20,0.10557329999999999,-2.2077059999999999e-07,0,11.604050000000001
50000,5.252979e-08,-1.238473e-29,-11.93242,-30,14.600300000000001,2.189027e-21,0.1078486,-2.2395269999999999e-07,0,11.604050000000001
50500,5.3114980000000003e-08,-1.256495e-29,-11.93093,-30,14.60033,-1.6954179999999999e-20,0.11014599999999999,-2.2714130000000001e-07,0,11.604050000000001
51000,5.3702179999999998e-08,-1.3208550000000001e-29,-11.92944,-30,14.600350000000001,-4.1462630000000001e-20,0.11246539999999999,-2.3033590000000001e-07,0,11.604050000000001
51500,5.4291420000000001e-08,-1.4147989999999999e-29,-11.92792,-30,14.600379999999999,-7.490269e-21,0.11480659999999999,-2.335364e-07,0,11.604050000000001
52000,5.4882719999999999e-08,-1.5008009999999999e-29,-11.92639,-30,14.60041,-2.1472200000000001e-20,0.1171695,-2.367426e-07,0,11.604050000000001
52500,5.5476119999999998e-08,-1.601257e-29,-11.924849999999999,-30,14.600440000000001,-2.5493660000000001e-20,0.11955399999999999,-2.3995410000000002e-07,0,11.604050000000001
53000,5.6071659999999998e-08,-1.7630700000000001e-29,-11.92329,-30,14.60047,-1.7157590000000001e-20,0.12195979999999999,-2.4317080000000002e-07,0,11.604050000000001
53500,5.6669339999999999e-08,-1.844392e-29,-11.921709999999999,-30,14.60051,-5.0761229999999999e-20,0.12438689999999999,-2.463924e-07,0,11.604050000000001
54000,5.7269219999999999e-08,-1.995403e-29,-11.920109999999999,-30,14.600540000000001,-6.3905399999999998e-20,0.12683520000000001,-2.4961859999999999e-07,0,11.604050000000001
54500,5.7871310000000002e-08,-2.231703e-29,-11.9185,-30,14.600580000000001,-4.135289e-21,0.12930440000000001,-2.5284929999999999e-07,0,11.604050000000001
55000,5.8475650000000001e-08,-2.3562189999999999e-29,-11.916869999999999,-30,14.600619999999999,-3.483195e-20,0.13179440000000001,-2.5608429999999998e-07,0,11.604050000000001
55500,5.9082280000000002e-08,-2.4700190000000001e-29,-11.915229999999999,-30,14.600669999999999,-2.2095250000000001e-20,0.13430520000000001,-2.5932319999999998e-07,0,11.604050000000001
56000,5.9691209999999996e-08,-2.5321730000000002e-29,-11.91357,-30,14.600709999999999,-2.251502e-20,0.1368365,-2.62566e-07,0,11.604050000000001
56500,6.0302489999999997e-08,-2.6631829999999998e-29,-11.91189,-30,14.600759999999999,-4.9292470000000003e-20,0.13938819999999999,-2.658123e-07,0,11.604050000000001
57000,6.0916140000000006e-08,-2.9677179999999998e-29,-11.9102,-30,14.600809999999999,-4.0055860000000003e-20,0.14196010000000001,-2.69062e-07,0,11.604050000000001
57500,6.1532199999999996e-08,-3.0888669999999999e-29,-11.90849,-30,14.60087,-7.8974610000000001e-20,0.14455219999999999,-2.7231479999999998e-07,0,11.604050000000001
58000,6.2150710000000005e-08,-3.4169260000000001e-29,-11.90677,-30,14.60093,-5.576925e-20,0.1471642,-2.7557070000000002e-07,0,11.604039999999999
58500,6.2771680000000005e-08,-3.6399999999999997e-29,-11.90503,-30,14.600989999999999,-6.1982469999999998e-20,0.14979600000000001,-2.7882920000000003e-07,0,11.604039999999999
59000,6.3395160000000004e-08,-3.9779060000000002e-29,-11.903269999999999,-30,14.601050000000001,-1.085979e-20,0.15244750000000001,-2.8209039999999998e-07,0,11.604039999999999
59500,6.4021190000000002e-08,-4.1568480000000001e-29,-11.901490000000001,-30,14.60111,-7.019025e-20,0.1551186,-2.8535390000000001e-07,0,11.604039999999999
60000,6.4649779999999996e-08,-4.6258570000000001e-29,-11.899699999999999,-30,14.601179999999999,-2.2815029999999999e-20,0.157809,-2.8861970000000002e-07,0,11.604039999999999
60500,6.5280990000000004e-08,-4.815085e-29,-11.8979,-30,14.60125,-1.006636e-19,0.16051869999999999,-2.9188739999999999e-07,0,11.604039999999999
61000,6.5914839999999994e-08,-5.2965579999999995e-29,-11.89608,-30,14.601330000000001,-1.731385e-19,0.16324739999999999,-2.9515689999999998e-07,0,11.604039999999999
61500,6.6551359999999994e-08,-5.9693319999999999e-29,-11.89424,-30,14.60141,-1.908734e-20,0.16599510000000001,-2.984281e-07,0,11.604039999999999
62000,6.7190600000000001e-08,-6.3358020000000003e-29,-11.892379999999999,-30,14.60149,-1.2348689999999999e-19,0.16876160000000001,-3.017008e-07,0,11.604039999999999
62500,6.7832590000000004e-08,-6.8496800000000005e-29,-11.890510000000001,-30,14.601570000000001,-1.304466e-19,0.1715467,-3.0497480000000001e-07,0,11.604039999999999
63000,6.8477359999999994e-08,-7.3085300000000004e-29,-11.88862,-30,14.601660000000001,3.3665889999999999e-20,0.17435030000000001,-3.0824989999999998e-07,0,11.604039999999999
63500,6.9124939999999999e-08,-7.3914190000000002e-29,-11.88672,-30,14.601749999999999,-3.8838779999999998e-20,0.1771723,-3.1152589999999999e-07,0,11.604039999999999
64000,6.977539e-08,-7.5234399999999997e-29,-11.8848,-30,14.601850000000001,5.332994e-20,0.18001249999999999,-3.1480279999999998e-07,0,11.604039999999999
64500,7.0428720000000005e-08,-7.7556370000000002e-29,-11.88287,-30,14.601940000000001,-1.5183039999999999e-19,0.1828707,-3.1808029999999998e-07,0,11.604039999999999
65000,7.1084989999999994e-08,-8.0420520000000002e-29,-11.88092,-30,14.60205,-1.1737990000000001e-19,0.18574689999999999,-3.2135829999999999e-07,0,11.604039999999999
65500,7.1744220000000001e-08,-8.1426679999999999e-29,-11.87895,-30,14.60215,-1.4342309999999999e-19,0.1886408,-3.2463659999999998e-07,0,11.604039999999999
66000,7.2406449999999998e-08,-8.9486950000000002e-29,-11.87697,-30,14.602259999999999,-5.4549889999999997e-21,0.19155240000000001,-3.279151e-07,0,11.604039999999999
66500,7.3071719999999998e-08,-9.1925760000000004e-29,-11.874969999999999,-30,14.602370000000001,-2.169417e-19,0.1944814,-3.3119360000000003e-07,0,11.604039999999999
