t,slip_2,slip_3,slip_rate_2,slip_rate_3,shear_stress_2,shear_stress_3,pore_pressure,darcy_vel_2,darcy_vel_3,state
4.8182602e+05,4.5039410e-02,6.8685790e-18,-1.2070940e+01,-3.0000000e+01,8.2254380e+00,3.7745850e-15,5.9166770e+00,-0.0000000e+00,0.0000000e+00,5.0872180e+00
4.8882602e+05,4.5039420e-02,6.8685800e-18,-1.2139640e+01,-2.7035220e+01,8.2552540e+00,-6.5367420e-17,5.7603090e+00,-0.0000000e+00,0.0000000e+00,5.1113970e+00
4.9532602e+05,4.5039420e-02,6.8685820e-18,-1.2199320e+01,-2.7622160e+01,8.2813130e+00,-1.2761700e-15,5.6232200e+00,-0.0000000e+00,0.0000000e+00,5.1327040e+00
5.0182602e+05,4.5039430e-02,6.8685830e-18,-1.2255530e+01,-2.7649340e+01,8.3058820e+00,2.5329160e-15,5.4932650e+00,-0.0000000e+00,0.0000000e+00,5.1530150e+00
5.0832602e+05,4.5039430e-02,6.8685840e-18,-1.2308680e+01,-2.7570750e+01,8.3290400e+00,2.9200680e-15,5.3698620e+00,-0.0000000e+00,0.0000000e+00,5.1724180e+00
5.1482602e+05,4.5039430e-02,6.8685850e-18,-1.2359090e+01,-2.7676830e+01,8.3508650e+00,-1.1153920e-15,5.2524960e+00,-0.0000000e+00,0.0000000e+00,5.1909920e+00
5.2132602e+05,4.5039430e-02,6.8685860e-18,-1.2407030e+01,-2.7556750e+01,8.3714380e+00,3.1531580e-15,5.1407100e+00,-0.0000000e+00,0.0000000e+00,5.2088040e+00
5.2782602e+05,4.5039440e-02,6.8685870e-18,-1.2452750e+01,-2.8025270e+01,8.3908350e+00,5.9586820e-15,5.0340910e+00,-0.0000000e+00,0.0000000e+00,5.2259140e+00
5.3432602e+05,4.5039440e-02,6.8685880e-18,-1.2496430e+01,-2.7908970e+01,8.4091340e+00,7.6106070e-15,4.9322730e+00,-0.0000000e+00,0.0000000e+00,5.2423760e+00
5.4082602e+05,4.5039440e-02,6.8685890e-18,-1.2538260e+01,-2.7695360e+01,8.4264050e+00,5.2120140e-15,4.8349230e+00,-0.0000000e+00,0.0000000e+00,5.2582370e+00
